OrderID,ProductID,Quantity
16212,P0013,3
16213,P0096,5
16214,P0097,3
16215,P0011,4
16216,P0052,2
16217,P0058,2
16218,P0065,4
16219,P0015,5
16220,P0015,5
16221,P0056,4
16222,P0060,1
16223,P0095,4
16224,P0069,2
16225,P0053,2
16226,P0095,4
16227,P0018,4
16228,P0077,4
16229,P0001,1
16230,P0023,4
16231,P0041,2
16232,P0013,5
16233,P0043,3
16234,P0025,1
16235,P0065,2
16236,P0051,4
16237,P0033,5
16238,P0097,5
16239,P0022,5
16240,P0056,1
16241,P0057,4
16242,P0030,3
16243,P0100,4
16244,P0003,3
16245,P0022,1
16246,P0022,4
16247,P0006,5
16248,P0079,5
16249,P0074,3
16250,P0039,2
16251,P0011,4
16252,P0062,4
16253,P0088,2
16254,P0044,2
16255,P0027,4
16256,P0083,3
16257,P0003,4
16258,P0037,1
16259,P0087,5
16260,P0002,3
16261,P0047,3
16262,P0026,2
16263,P0010,3
16264,P0078,4
16265,P0067,4
16266,P0036,4
16267,P0100,4
16268,P0010,5
16269,P0008,3
16270,P0086,5
16271,P0044,2
16272,P0004,5
16273,P0058,3
16274,P0042,3
16275,P0041,5
16276,P0001,2
16277,P0068,4
16278,P0034,1
16279,P0065,5
16280,P0041,5
16281,P0021,2
16282,P0071,4
16283,P0038,3
16284,P0053,3
16285,P0063,5
16286,P0058,5
16287,P0008,2
16288,P0030,2
16289,P0064,5
16290,P0065,4
16291,P0033,1
16292,P0056,3
16293,P0058,2
16294,P0079,3
16295,P0063,3
16296,P0007,3
16297,P0094,1
16298,P0001,2
16299,P0072,3
16300,P0084,4
16301,P0093,4
16302,P0030,1
16303,P0004,2
16304,P0084,1
16305,P0058,4
16306,P0051,5
16307,P0035,2
16308,P0085,5
16309,P0038,3
16310,P0006,5
16311,P0044,5
16312,P0066,5
16313,P0030,1
16314,P0042,4
16315,P0042,1
16316,P0092,1
16317,P0001,2
16318,P0011,4
16319,P0064,4
16320,P0021,2
16321,P0057,2
16322,P0022,5
16323,P0059,3
16324,P0083,1
16325,P0077,2
16326,P0057,5
16327,P0032,1
16328,P0093,3
16329,P0018,2
16330,P0071,4
16331,P0024,3
16332,P0073,1
16333,P0004,2
16334,P0016,4
16335,P0089,5
16336,P0071,5
16337,P0031,1
16338,P0017,5
16339,P0002,4
16340,P0047,3
16341,P0014,3
16342,P0012,1
16343,P0097,1
16344,P0021,5
16345,P0009,4
16346,P0025,1
16347,P0033,5
16348,P0004,5
16349,P0055,4
16350,P0026,1
16351,P0050,4
16352,P0069,5
16353,P0004,2
16354,P0010,5
16355,P0080,2
16356,P0077,1
16357,P0006,2
16358,P0047,2
16359,P0004,5
16360,P0023,3
16361,P0039,1
16362,P0006,2
16363,P0052,4
16364,P0041,3
16365,P0009,5
16366,P0009,3
16367,P0087,2
16368,P0061,3
16369,P0082,1
16370,P0092,1
16371,P0035,4
16372,P0061,3
16373,P0010,4
16374,P0093,3
16375,P0012,3
16376,P0059,3
16377,P0007,4
16378,P0086,3
16379,P0051,5
16380,P0035,4
16381,P0070,2
16382,P0046,2
16383,P0057,5
16384,P0073,1
16385,P0056,1
16386,P0066,4
16387,P0072,1
16388,P0052,3
16389,P0025,4
16390,P0081,1
16391,P0085,3
16392,P0012,3
16393,P0021,4
16394,P0033,2
16395,P0008,5
16396,P0058,3
16397,P0095,1
16398,P0085,1
16399,P0078,5
16400,P0004,4
16401,P0040,1
16402,P0082,1
16403,P0039,4
16404,P0070,4
16405,P0088,1
16406,P0011,4
16407,P0032,1
16408,P0070,3
16409,P0085,2
16410,P0067,1
16411,P0016,4
16412,P0074,4
16413,P0008,4
16414,P0016,1
16415,P0013,2
16416,P0097,3
16417,P0036,3
16418,P0043,3
16419,P0090,4
16420,P0053,5
16421,P0064,4
16422,P0089,5
16423,P0052,1
16424,P0060,5
16425,P0057,1
16426,P0054,3
16427,P0010,2
16428,P0075,2
16429,P0044,4
16430,P0017,5
16431,P0035,4
16432,P0073,3
16433,P0052,4
16434,P0095,3
16435,P0004,3
16436,P0013,3
16437,P0062,4
16438,P0005,1
16439,P0073,4
16440,P0020,5
16441,P0013,2
16442,P0058,3
16443,P0055,2
16444,P0040,4
16445,P0043,1
16446,P0010,3
16447,P0062,2
16448,P0060,2
16449,P0098,5
16450,P0006,5
16451,P0017,2
16452,P0020,3
16453,P0086,5
16454,P0027,5
16455,P0072,4
16456,P0001,5
16457,P0033,4
16458,P0091,4
16459,P0045,1
16460,P0030,5
16461,P0040,1
16462,P0058,5
16463,P0065,4
16464,P0021,3
16465,P0057,5
16466,P0059,5
16467,P0085,1
16468,P0018,3
16469,P0042,1
16470,P0025,3
16471,P0094,1
16472,P0020,2
16473,P0008,4
16474,P0080,2
16475,P0046,3
16476,P0082,5
16477,P0076,4
16478,P0083,3
16479,P0089,3
16480,P0024,1
16481,P0069,2
16482,P0035,4
16483,P0068,1
16484,P0073,5
16485,P0072,2
16486,P0061,4
16487,P0031,5
16488,P0047,1
16489,P0091,2
16490,P0065,2
16491,P0064,5
16492,P0023,2
16493,P0059,1
16494,P0022,5
16495,P0080,3
16496,P0078,3
16497,P0025,2
16498,P0028,1
16499,P0081,2
16500,P0093,1
16501,P0044,2
16502,P0090,3
16503,P0061,3
16504,P0088,3
16505,P0081,4
16506,P0003,5
16507,P0021,5
16508,P0090,5
16509,P0033,1
16510,P0004,1
16511,P0079,4
16512,P0032,2
16513,P0074,3
16514,P0065,4
16515,P0052,4
16516,P0086,5
16517,P0055,4
16518,P0026,2
16519,P0092,2
16520,P0078,1
16521,P0068,4
16522,P0040,2
16523,P0099,4
16524,P0050,3
16525,P0037,4
16526,P0069,5
16527,P0037,2
16528,P0035,4
16529,P0018,1
16530,P0087,3
16531,P0059,1
16532,P0032,1
16533,P0075,3
16534,P0072,1
16535,P0030,2
16536,P0041,4
16537,P0093,4
16538,P0098,4
16539,P0051,4
16540,P0087,4
16541,P0045,4
16542,P0017,5
16543,P0091,3
16544,P0031,5
16545,P0078,2
16546,P0010,2
16547,P0071,2
16548,P0094,3
16549,P0071,5
16550,P0054,4
16551,P0085,4
16552,P0059,2
16553,P0052,4
16554,P0022,1
16555,P0020,5
16556,P0061,4
16557,P0032,4
16558,P0043,3
16559,P0029,3
16560,P0031,4
16561,P0040,5
16562,P0001,1
16563,P0050,2
16564,P0081,1
16565,P0021,5
16566,P0008,3
16567,P0014,3
16568,P0053,3
16569,P0055,1
16570,P0025,2
16571,P0032,5
16572,P0035,5
16573,P0100,3
16574,P0008,3
16575,P0015,2
16576,P0034,5
16577,P0089,5
16578,P0018,2
16579,P0012,4
16580,P0048,5
16581,P0051,4
16582,P0089,4
16583,P0026,5
16584,P0033,3
16585,P0089,1
16586,P0044,2
16587,P0023,4
16588,P0054,4
16589,P0028,4
16590,P0052,3
16591,P0022,5
16592,P0068,5
16593,P0072,4
16594,P0054,5
16595,P0024,5
16596,P0028,5
16597,P0025,4
16598,P0047,5
16599,P0059,1
16600,P0005,5
16601,P0037,4
16602,P0036,5
16603,P0035,4
16604,P0047,2
16605,P0047,5
16606,P0092,1
16607,P0016,3
16608,P0095,1
16609,P0084,5
16610,P0040,2
16611,P0027,3
16612,P0035,5
16613,P0038,1
16614,P0019,5
16615,P0011,3
16616,P0010,5
16617,P0014,1
16618,P0060,3
16619,P0044,3
16620,P0034,3
16621,P0074,4
16622,P0034,3
16623,P0038,2
16624,P0073,4
16625,P0043,1
16626,P0062,4
16627,P0083,2
16628,P0037,3
16629,P0022,3
16630,P0098,3
16631,P0011,3
16632,P0081,2
16633,P0071,4
16634,P0069,5
16635,P0092,4
16636,P0039,1
16637,P0023,1
16638,P0081,5
16639,P0099,3
16640,P0039,3
16641,P0049,4
16642,P0031,2
16643,P0065,5
16644,P0015,4
16645,P0047,3
16646,P0010,1
16647,P0021,4
16648,P0080,3
16649,P0015,1
16650,P0016,5
16651,P0053,2
16652,P0035,5
16653,P0097,1
16654,P0063,3
16655,P0083,4
16656,P0079,1
16657,P0023,2
16658,P0033,4
16659,P0085,5
16660,P0050,2
16661,P0037,5
16662,P0023,1
16663,P0076,2
16664,P0077,3
16665,P0065,4
16666,P0057,5
16667,P0023,5
16668,P0033,5
16669,P0057,1
16670,P0094,1
16671,P0027,5
16672,P0042,3
16673,P0028,5
16674,P0084,4
16675,P0080,4
16676,P0080,4
16677,P0068,1
16678,P0064,4
16679,P0048,3
16680,P0098,1
16681,P0083,1
16682,P0073,2
16683,P0016,5
16684,P0047,5
16685,P0031,2
16686,P0001,5
16687,P0008,2
16688,P0060,3
16689,P0041,4
16690,P0016,4
16691,P0034,5
16692,P0048,4
16693,P0084,3
16694,P0010,4
16695,P0068,2
16696,P0029,1
16697,P0036,4
16698,P0062,4
16699,P0073,1
16700,P0023,5
16701,P0088,4
16702,P0031,2
16703,P0007,4
16704,P0044,4
16705,P0060,4
16706,P0072,5
16707,P0022,4
16708,P0034,1
16709,P0042,4
16710,P0095,2
16711,P0026,2
16712,P0010,5
16713,P0004,4
16714,P0093,2
16715,P0065,5
16716,P0012,1
16717,P0018,2
16718,P0033,1
16719,P0052,2
16720,P0039,2
16721,P0031,4
16722,P0096,2
16723,P0062,3
16724,P0069,5
16725,P0082,5
16726,P0088,4
16727,P0050,3
16728,P0022,1
16729,P0040,5
16730,P0027,3
16731,P0096,4
16732,P0007,4
16733,P0082,3
16734,P0010,3
16735,P0035,5
16736,P0081,4
16737,P0054,4
16738,P0002,1
16739,P0055,3
16740,P0054,2
16741,P0095,4
16742,P0096,3
16743,P0076,3
16744,P0050,2
16745,P0015,3
16746,P0093,5
16747,P0004,3
16748,P0049,3
16749,P0077,1
16750,P0081,2
16751,P0053,1
16752,P0032,4
16753,P0096,4
16754,P0058,2
16755,P0040,1
16756,P0078,5
16757,P0014,1
16758,P0019,1
16759,P0009,2
16760,P0067,5
16761,P0063,5
16762,P0077,2
16763,P0090,3
16764,P0081,5
16765,P0005,2
16766,P0050,5
16767,P0044,1
16768,P0002,1
16769,P0055,5
16770,P0010,2
16771,P0099,1
16772,P0035,3
16773,P0057,2
16774,P0011,4
16775,P0045,3
16776,P0075,1
16777,P0002,3
16778,P0014,3
16779,P0014,4
16780,P0022,5
16781,P0041,4
16782,P0001,5
16783,P0018,4
16784,P0094,5
16785,P0025,1
16786,P0011,1
16787,P0054,1
16788,P0006,5
16789,P0001,2
16790,P0033,2
16791,P0098,2
16792,P0007,1
16793,P0024,3
16794,P0062,2
16795,P0022,3
16796,P0072,1
16797,P0080,3
16798,P0070,1
16799,P0054,3
16800,P0066,4
16801,P0030,3
16802,P0082,5
16803,P0018,3
16804,P0015,2
16805,P0023,4
16806,P0008,4
16807,P0071,5
16808,P0051,4
16809,P0011,1
16810,P0034,2
16811,P0096,4
16812,P0090,4
16813,P0079,5
16814,P0071,2
16815,P0038,2
16816,P0019,2
16817,P0048,2
16818,P0005,3
16819,P0060,4
16820,P0080,5
16821,P0051,3
16822,P0098,2
16823,P0049,1
16824,P0080,1
16825,P0078,5
16826,P0082,3
16827,P0097,3
16828,P0058,3
16829,P0065,4
16830,P0034,4
16831,P0021,4
16832,P0005,1
16833,P0008,4
16834,P0083,2
16835,P0009,5
16836,P0037,3
16837,P0011,1
16838,P0036,4
16839,P0035,3
16840,P0018,1
16841,P0033,1
16842,P0051,2
16843,P0002,1
16844,P0083,5
16845,P0061,3
16846,P0029,1
16847,P0063,4
16848,P0022,2
16849,P0032,2
16850,P0091,4
16851,P0069,3
16852,P0055,2
16853,P0009,2
16854,P0092,3
16855,P0046,4
16856,P0075,3
16857,P0048,3
16858,P0022,3
16859,P0067,4
16860,P0091,1
16861,P0042,2
16862,P0095,1
16863,P0077,2
16864,P0091,5
16865,P0077,3
16866,P0035,4
16867,P0059,4
16868,P0042,2
16869,P0085,4
16870,P0061,3
16871,P0090,3
16872,P0056,1
16873,P0028,1
16874,P0097,5
16875,P0063,5
16876,P0090,5
16877,P0098,2
16878,P0078,5
16879,P0065,5
16880,P0022,1
16881,P0076,3
16882,P0030,2
16883,P0004,3
16884,P0044,2
16885,P0041,3
16886,P0064,3
16887,P0062,2
16888,P0074,3
16889,P0061,4
16890,P0085,2
16891,P0077,5
16892,P0083,4
16893,P0069,1
16894,P0027,4
16895,P0050,5
16896,P0057,1
16897,P0056,2
16898,P0003,5
16899,P0061,3
16900,P0040,4
16901,P0093,3
16902,P0081,1
16903,P0013,2
16904,P0006,3
16905,P0048,1
16906,P0076,4
16907,P0028,3
16908,P0078,5
16909,P0035,1
16910,P0094,5
16911,P0087,3
16912,P0069,1
16913,P0014,3
16914,P0041,5
16915,P0001,2
16916,P0099,3
16917,P0036,1
16918,P0030,3
16919,P0073,3
16920,P0008,3
16921,P0031,4
16922,P0044,3
16923,P0056,1
16924,P0095,2
16925,P0004,1
16926,P0018,4
16927,P0068,5
16928,P0046,1
16929,P0099,4
16930,P0071,1
16931,P0081,1
16932,P0053,5
16933,P0080,3
16934,P0081,5
16935,P0050,4
16936,P0055,2
16937,P0092,4
16938,P0002,2
16939,P0080,3
16940,P0054,2
16941,P0028,1
16942,P0046,2
16943,P0040,1
16944,P0087,3
16945,P0060,5
16946,P0051,3
16947,P0003,4
16948,P0063,3
16949,P0042,2
16950,P0011,5
16951,P0022,3
16952,P0012,3
16953,P0008,2
16954,P0012,5
16955,P0065,1
16956,P0038,3
16957,P0017,3
16958,P0050,1
16959,P0022,1
16960,P0085,5
16961,P0018,2
16962,P0049,2
16963,P0040,1
16964,P0084,5
16965,P0037,3
16966,P0014,1
16967,P0068,4
16968,P0003,5
16969,P0017,4
16970,P0036,2
16971,P0045,1
16972,P0075,3
16973,P0038,2
16974,P0008,5
16975,P0065,1
16976,P0045,1
16977,P0078,2
16978,P0082,3
16979,P0030,2
16980,P0042,2
16981,P0052,5
16982,P0048,2
16983,P0031,4
16984,P0044,2
16985,P0021,1
16986,P0036,3
16987,P0083,3
16988,P0032,3
16989,P0061,3
16990,P0099,4
16991,P0059,2
16992,P0098,5
16993,P0094,3
16994,P0076,5
16995,P0043,4
16996,P0005,3
16997,P0058,4
16998,P0093,3
16999,P0054,4
17000,P0088,5
17001,P0047,2
17002,P0100,2
17003,P0100,5
17004,P0042,2
17005,P0059,5
17006,P0029,5
17007,P0063,3
17008,P0033,2
17009,P0072,1
17010,P0096,1
17011,P0094,5
17012,P0046,3
17013,P0094,1
17014,P0096,5
17015,P0020,5
17016,P0043,5
17017,P0010,3
17018,P0022,4
17019,P0022,5
17020,P0043,4
17021,P0096,5
17022,P0071,2
17023,P0038,5
17024,P0054,1
17025,P0059,5
17026,P0076,3
17027,P0082,4
17028,P0007,2
17029,P0011,5
17030,P0085,2
17031,P0063,5
17032,P0042,4
17033,P0099,5
17034,P0022,2
17035,P0021,1
17036,P0062,1
17037,P0076,5
17038,P0097,5
17039,P0082,5
17040,P0023,4
17041,P0080,3
17042,P0036,5
17043,P0073,5
17044,P0088,3
17045,P0098,4
17046,P0055,1
17047,P0042,4
17048,P0021,3
17049,P0027,3
17050,P0080,4
17051,P0051,2
17052,P0064,3
17053,P0033,4
17054,P0087,4
17055,P0075,1
17056,P0073,2
17057,P0079,2
17058,P0007,4
17059,P0019,1
17060,P0008,5
17061,P0029,5
17062,P0086,4
17063,P0067,3
17064,P0044,5
17065,P0035,4
17066,P0005,3
17067,P0057,1
17068,P0001,5
17069,P0008,5
17070,P0072,1
17071,P0034,2
17072,P0098,1
17073,P0012,4
17074,P0044,3
17075,P0074,2
17076,P0092,1
17077,P0011,3
17078,P0017,4
17079,P0037,5
17080,P0019,1
17081,P0054,4
17082,P0073,3
17083,P0095,2
17084,P0041,5
17085,P0061,1
17086,P0041,4
17087,P0029,3
17088,P0089,5
17089,P0070,3
17090,P0044,4
17091,P0009,4
17092,P0091,2
17093,P0026,5
17094,P0087,2
17095,P0078,1
17096,P0062,2
17097,P0049,3
17098,P0091,3
17099,P0032,3
17100,P0043,1
17101,P0021,4
17102,P0079,2
17103,P0037,1
17104,P0054,5
17105,P0010,4
17106,P0040,1
17107,P0017,5
17108,P0093,5
17109,P0056,1
17110,P0096,1
17111,P0022,1
17112,P0003,2
17113,P0035,1
17114,P0008,2
17115,P0066,4
17116,P0046,4
17117,P0019,2
17118,P0003,5
17119,P0051,1
17120,P0032,4
17121,P0027,5
17122,P0034,3
17123,P0053,2
17124,P0010,4
17125,P0009,1
17126,P0068,4
17127,P0077,4
17128,P0064,4
17129,P0068,3
17130,P0064,4
17131,P0025,1
17132,P0058,1
17133,P0019,4
17134,P0067,5
17135,P0023,2
17136,P0084,3
17137,P0049,2
17138,P0045,4
17139,P0078,3
17140,P0025,4
17141,P0085,3
17142,P0028,2
17143,P0089,1
17144,P0065,5
17145,P0006,2
17146,P0037,1
17147,P0014,2
17148,P0092,1
17149,P0079,1
17150,P0009,1
17151,P0062,4
17152,P0011,1
17153,P0050,5
17154,P0007,2
17155,P0032,2
17156,P0026,1
17157,P0095,3
17158,P0087,2
17159,P0030,5
17160,P0008,1
17161,P0065,1
17162,P0048,4
17163,P0038,3
17164,P0037,1
17165,P0012,4
17166,P0068,4
17167,P0084,3
17168,P0039,2
17169,P0032,1
17170,P0054,5
17171,P0084,4
17172,P0056,1
17173,P0007,3
17174,P0086,2
17175,P0024,5
17176,P0087,2
17177,P0003,1
17178,P0081,4
17179,P0078,4
17180,P0026,2
17181,P0012,2
17182,P0029,2
17183,P0061,3
17184,P0071,4
17185,P0070,3
17186,P0007,3
17187,P0094,4
17188,P0021,1
17189,P0088,1
17190,P0009,4
17191,P0005,1
17192,P0075,4
17193,P0031,1
17194,P0054,4
17195,P0063,4
17196,P0093,2
17197,P0093,4
17198,P0053,4
17199,P0064,5
17200,P0059,5
17201,P0060,5
17202,P0059,2
17203,P0031,1
17204,P0054,3
17205,P0044,1
17206,P0098,5
17207,P0059,1
17208,P0049,1
17209,P0040,1
17210,P0046,4
17211,P0045,2
17212,P0039,5
17213,P0043,1
17214,P0080,5
17215,P0008,3
17216,P0027,4
17217,P0033,5
17218,P0065,5
17219,P0015,1
17220,P0079,1
17221,P0043,1
17222,P0090,4
17223,P0033,1
17224,P0026,3
17225,P0046,4
17226,P0099,3
17227,P0095,4
17228,P0093,4
17229,P0015,3
17230,P0014,5
17231,P0007,3
17232,P0018,4
17233,P0049,3
17234,P0080,4
17235,P0027,5
17236,P0074,1
17237,P0041,2
17238,P0048,2
17239,P0027,4
17240,P0031,4
17241,P0007,3
17242,P0069,5
17243,P0080,3
17244,P0094,4
17245,P0097,5
17246,P0018,1
17247,P0025,1
17248,P0089,5
17249,P0032,5
17250,P0025,5
17251,P0084,5
17252,P0011,2
17253,P0027,4
17254,P0047,5
17255,P0087,3
17256,P0096,5
17257,P0009,4
17258,P0040,3
17259,P0084,2
17260,P0067,2
17261,P0041,1
17262,P0044,5
17263,P0096,1
17264,P0004,3
17265,P0060,3
17266,P0003,2
17267,P0019,2
17268,P0049,3
17269,P0033,2
17270,P0003,1
17271,P0056,3
17272,P0018,5
17273,P0055,5
17274,P0002,2
17275,P0050,1
17276,P0057,4
17277,P0037,1
17278,P0092,1
17279,P0014,1
17280,P0041,2
17281,P0081,4
17282,P0016,4
17283,P0096,3
17284,P0039,3
17285,P0040,3
17286,P0065,4
17287,P0062,3
17288,P0056,2
17289,P0021,5
17290,P0014,4
17291,P0054,3
17292,P0037,1
17293,P0072,4
17294,P0032,2
17295,P0095,5
17296,P0033,2
17297,P0085,3
17298,P0018,1
17299,P0059,1
17300,P0090,4
17301,P0075,2
17302,P0059,2
17303,P0032,1
17304,P0007,2
17305,P0023,3
17306,P0075,5
17307,P0037,2
17308,P0007,1
17309,P0056,4
17310,P0073,2
17311,P0042,4
17312,P0062,2
17313,P0022,2
17314,P0045,1
17315,P0022,5
17316,P0086,1
17317,P0005,3
17318,P0021,5
17319,P0030,1
17320,P0095,5
17321,P0100,5
17322,P0047,4
17323,P0065,1
17324,P0080,1
17325,P0027,2
17326,P0059,3
17327,P0060,5
17328,P0099,1
17329,P0015,3
17330,P0021,3
17331,P0048,2
17332,P0070,1
17333,P0024,4
17334,P0069,3
17335,P0034,4
17336,P0068,4
17337,P0099,2
17338,P0072,1
17339,P0078,1
17340,P0011,2
17341,P0076,4
17342,P0086,1
17343,P0092,4
17344,P0076,5
17345,P0039,1
17346,P0078,1
17347,P0046,5
17348,P0011,5
17349,P0050,1
17350,P0087,4
17351,P0093,4
17352,P0043,4
17353,P0080,2
17354,P0075,3
17355,P0009,2
17356,P0096,1
17357,P0091,3
17358,P0090,2
17359,P0075,4
17360,P0036,4
17361,P0041,2
17362,P0051,4
17363,P0085,1
17364,P0038,1
17365,P0039,1
17366,P0056,4
17367,P0033,1
17368,P0099,4
17369,P0042,5
17370,P0019,4
17371,P0031,5
17372,P0075,4
17373,P0001,3
17374,P0004,4
17375,P0034,3
17376,P0010,1
17377,P0048,3
17378,P0022,4
17379,P0039,2
17380,P0020,3
17381,P0095,5
17382,P0068,3
17383,P0049,4
17384,P0064,5
17385,P0069,5
17386,P0047,3
17387,P0043,2
17388,P0033,4
17389,P0064,3
17390,P0002,2
17391,P0009,3
17392,P0065,2
17393,P0076,3
17394,P0061,4
17395,P0098,4
17396,P0063,4
17397,P0077,5
17398,P0088,5
17399,P0045,5
17400,P0098,4
17401,P0006,4
17402,P0016,2
17403,P0088,5
17404,P0039,3
17405,P0049,1
17406,P0058,4
17407,P0006,4
17408,P0096,1
17409,P0079,2
17410,P0087,2
17411,P0097,2
17412,P0030,4
17413,P0055,1
17414,P0063,1
17415,P0019,3
17416,P0098,1
17417,P0083,5
17418,P0044,3
17419,P0006,1
17420,P0096,4
17421,P0017,1
17422,P0065,3
17423,P0090,1
17424,P0004,5
17425,P0008,5
17426,P0089,4
17427,P0040,2
17428,P0086,2
17429,P0010,2
17430,P0060,1
17431,P0062,3
17432,P0092,4
17433,P0005,4
17434,P0082,2
17435,P0064,3
17436,P0031,5
17437,P0035,4
17438,P0090,1
17439,P0055,1
17440,P0006,3
17441,P0087,5
17442,P0032,3
17443,P0014,2
17444,P0053,2
17445,P0013,5
17446,P0029,3
17447,P0085,1
17448,P0039,4
17449,P0002,2
17450,P0096,5
17451,P0063,1
17452,P0076,4
17453,P0080,2
17454,P0017,5
17455,P0088,5
17456,P0096,1
17457,P0012,3
17458,P0050,4
17459,P0035,4
17460,P0045,1
17461,P0062,2
17462,P0042,1
17463,P0023,5
17464,P0063,5
17465,P0045,1
17466,P0037,3
17467,P0083,1
17468,P0023,5
17469,P0092,2
17470,P0065,3
17471,P0092,2
17472,P0086,3
17473,P0026,5
17474,P0017,2
17475,P0098,4
17476,P0072,2
17477,P0097,3
17478,P0052,4
17479,P0063,5
17480,P0088,1
17481,P0065,5
17482,P0044,4
17483,P0012,4
17484,P0046,5
17485,P0088,2
17486,P0007,3
17487,P0055,4
17488,P0051,2
17489,P0067,3
17490,P0066,3
17491,P0009,1
17492,P0045,4
17493,P0046,4
17494,P0096,4
17495,P0060,2
17496,P0015,1
17497,P0089,5
17498,P0042,4
17499,P0047,3
17500,P0054,2
17501,P0087,1
17502,P0054,5
17503,P0011,4
17504,P0054,3
17505,P0054,4
17506,P0072,3
17507,P0075,2
17508,P0039,5
17509,P0006,2
17510,P0073,2
17511,P0031,4
17512,P0054,5
17513,P0096,2
17514,P0031,3
17515,P0050,5
17516,P0033,4
17517,P0053,1
17518,P0082,5
17519,P0002,2
17520,P0044,5
17521,P0073,3
17522,P0048,1
17523,P0041,4
17524,P0016,2
17525,P0090,5
17526,P0053,5
17527,P0015,1
17528,P0010,5
17529,P0029,3
17530,P0027,3
17531,P0076,3
17532,P0043,5
17533,P0054,2
17534,P0025,4
17535,P0024,2
17536,P0017,4
17537,P0034,4
17538,P0048,2
17539,P0010,2
17540,P0066,1
17541,P0020,2
17542,P0048,3
17543,P0051,5
17544,P0078,1
17545,P0052,2
17546,P0009,5
17547,P0076,4
17548,P0017,4
17549,P0011,4
17550,P0019,2
17551,P0083,3
17552,P0091,1
17553,P0055,3
17554,P0073,1
17555,P0058,5
17556,P0095,4
17557,P0040,3
17558,P0072,3
17559,P0098,4
17560,P0090,4
17561,P0050,3
17562,P0075,2
17563,P0063,2
17564,P0071,3
17565,P0039,4
17566,P0068,5
17567,P0062,4
17568,P0074,5
17569,P0097,3
17570,P0065,1
17571,P0081,4
17572,P0078,5
17573,P0053,2
17574,P0095,1
17575,P0026,4
17576,P0011,3
17577,P0074,1
17578,P0055,4
17579,P0029,1
17580,P0008,2
17581,P0045,3
17582,P0021,2
17583,P0064,5
17584,P0081,3
17585,P0007,3
17586,P0034,3
17587,P0091,4
17588,P0027,1
17589,P0050,3
17590,P0074,1
17591,P0024,1
17592,P0024,3
17593,P0098,4
17594,P0045,3
17595,P0073,3
17596,P0094,5
17597,P0011,1
17598,P0055,4
17599,P0033,4
17600,P0018,4
17601,P0031,3
17602,P0001,5
17603,P0016,4
17604,P0018,5
17605,P0062,3
17606,P0037,1
17607,P0052,2
17608,P0076,5
17609,P0092,2
17610,P0099,1
17611,P0002,2
17612,P0015,4
17613,P0063,4
17614,P0050,1
17615,P0027,4
17616,P0014,5
17617,P0097,2
17618,P0078,2
17619,P0012,3
17620,P0074,5
17621,P0065,3
17622,P0055,5
17623,P0032,2
17624,P0060,2
17625,P0088,3
17626,P0084,3
17627,P0003,2
17628,P0068,3
17629,P0047,5
17630,P0086,5
17631,P0045,1
17632,P0029,4
17633,P0050,1
17634,P0001,2
17635,P0054,3
17636,P0020,2
17637,P0023,3
17638,P0025,1
17639,P0002,4
17640,P0053,4
17641,P0025,3
17642,P0045,3
17643,P0054,4
17644,P0061,1
17645,P0027,3
17646,P0083,1
17647,P0095,1
17648,P0046,5
17649,P0063,1
17650,P0059,1
17651,P0048,1
17652,P0051,3
17653,P0080,4
17654,P0094,2
17655,P0038,5
17656,P0022,1
17657,P0099,2
17658,P0078,5
17659,P0067,5
17660,P0040,2
17661,P0009,3
17662,P0001,5
17663,P0039,3
17664,P0002,3
17665,P0091,5
17666,P0005,1
17667,P0028,1
17668,P0096,2
17669,P0021,4
17670,P0061,4
17671,P0027,1
17672,P0003,2
17673,P0028,4
17674,P0097,4
17675,P0017,1
17676,P0040,3
17677,P0099,4
17678,P0068,5
17679,P0023,3
17680,P0091,2
17681,P0057,5
17682,P0039,1
17683,P0089,5
17684,P0049,1
17685,P0027,4
17686,P0096,3
17687,P0042,3
17688,P0017,4
17689,P0088,5
17690,P0093,3
17691,P0030,1
17692,P0044,5
17693,P0053,1
17694,P0011,2
17695,P0015,1
17696,P0072,5
17697,P0066,5
17698,P0089,2
17699,P0097,2
17700,P0020,5
17701,P0002,1
17702,P0032,4
17703,P0070,3
17704,P0001,1
17705,P0088,5
17706,P0055,5
17707,P0087,4
17708,P0091,3
17709,P0093,5
17710,P0075,3
17711,P0043,1
17712,P0065,2
17713,P0086,5
17714,P0053,2
17715,P0018,4
17716,P0085,4
17717,P0009,3
17718,P0072,3
17719,P0043,2
17720,P0026,4
17721,P0084,3
17722,P0086,5
17723,P0009,4
17724,P0091,2
17725,P0014,5
17726,P0013,1
17727,P0084,2
17728,P0021,2
17729,P0065,5
17730,P0098,4
17731,P0011,3
17732,P0060,4
17733,P0063,2
17734,P0078,4
17735,P0004,1
17736,P0027,1
17737,P0082,5
17738,P0051,1
17739,P0055,3
17740,P0050,5
17741,P0051,5
17742,P0030,1
17743,P0051,1
17744,P0084,5
17745,P0093,5
17746,P0079,5
17747,P0039,1
17748,P0062,1
17749,P0023,2
17750,P0065,1
17751,P0010,1
17752,P0084,3
17753,P0032,2
17754,P0021,4
17755,P0054,5
17756,P0042,2
17757,P0075,5
17758,P0066,4
17759,P0036,5
17760,P0044,4
17761,P0002,2
17762,P0025,2
17763,P0026,1
17764,P0088,2
