OrderID,CustomerID,OrderDate,PaymentMethod,Device
10564,C0309,2024-06-02,Net Banking,Mobile
10565,C0448,2024-02-25,Net Banking,Desktop
10566,C0077,2024-03-13,Net Banking,Tablet
10567,C0171,2024-06-22,Net Banking,Desktop
10568,C0042,2024-02-18,Debit Card,Desktop
10569,C0299,2024-04-17,PayPal,Mobile
10570,C0340,2024-02-16,Net Banking,Tablet
10571,C0073,2024-04-14,PayPal,Mobile
10572,C0470,2024-02-07,Net Banking,Desktop
10573,C0180,2024-01-08,Credit Card,Tablet
10574,C0159,2024-03-15,PayPal,Tablet
10575,C0496,2024-03-08,PayPal,Desktop
10576,C0336,2024-03-01,Credit Card,Tablet
10577,C0358,2024-06-07,Debit Card,Tablet
10578,C0340,2024-04-25,Debit Card,Desktop
10579,C0201,2024-03-04,Credit Card,Desktop
10580,C0067,2024-04-04,Debit Card,Mobile
10581,C0305,2024-05-29,Net Banking,Tablet
10582,C0363,2024-06-24,Net Banking,Tablet
10583,C0481,2024-06-14,Net Banking,Desktop
10584,C0044,2024-04-27,Credit Card,Mobile
10585,C0159,2024-01-22,Debit Card,Tablet
10586,C0287,2024-01-03,Debit Card,Tablet
10587,C0193,2024-04-30,Net Banking,Tablet
10588,C0330,2024-02-04,Credit Card,Tablet
10589,C0406,2024-03-23,Net Banking,Desktop
10590,C0169,2024-06-26,Credit Card,Mobile
10591,C0417,2024-04-11,Debit Card,Desktop
10592,C0066,2024-06-24,Debit Card,Desktop
10593,C0344,2024-02-24,PayPal,Tablet
10594,C0360,2024-04-08,Debit Card,Tablet
10595,C0425,2024-04-18,PayPal,Desktop
10596,C0485,2024-06-01,Credit Card,Desktop
10597,C0379,2024-03-06,Credit Card,Desktop
10598,C0351,2024-01-19,PayPal,Desktop
10599,C0468,2024-01-25,Debit Card,Desktop
10600,C0270,2024-05-22,Credit Card,Desktop
10601,C0048,2024-01-16,Credit Card,Desktop
10602,C0331,2024-01-14,PayPal,Mobile
10603,C0344,2024-03-26,Debit Card,Tablet
10604,C0217,2024-03-01,Credit Card,Tablet
10605,C0261,2024-04-30,Net Banking,Tablet
10606,C0186,2024-03-31,Net Banking,Tablet
10607,C0010,2024-06-04,Debit Card,Desktop
10608,C0186,2024-06-20,Net Banking,Tablet
10609,C0159,2024-06-02,Debit Card,Mobile
10610,C0093,2024-01-12,Debit Card,Mobile
10611,C0487,2024-01-02,Debit Card,Desktop
10612,C0110,2024-03-05,Debit Card,Desktop
10613,C0175,2024-05-09,Credit Card,Mobile
10614,C0486,2024-06-07,Credit Card,Mobile
10615,C0393,2024-04-07,Net Banking,Tablet
10616,C0249,2024-03-18,Net Banking,Tablet
10617,C0099,2024-04-11,Net Banking,Desktop
10618,C0116,2024-06-20,Credit Card,Mobile
10619,C0071,2024-04-04,Credit Card,Mobile
10620,C0080,2024-02-03,PayPal,Desktop
10621,C0040,2024-05-23,Net Banking,Mobile
10622,C0152,2024-01-11,Debit Card,Tablet
10623,C0433,2024-05-28,Net Banking,Desktop
10624,C0404,2024-02-15,Debit Card,Tablet
10625,C0052,2024-03-07,PayPal,Tablet
10626,C0260,2024-02-13,PayPal,Desktop
10627,C0395,2024-05-08,PayPal,Mobile
10628,C0277,2024-05-06,Credit Card,Desktop
10629,C0428,2024-03-27,Net Banking,Tablet
10630,C0379,2024-04-29,Debit Card,Mobile
10631,C0453,2024-02-03,Net Banking,Tablet
10632,C0270,2024-01-23,PayPal,Mobile
10633,C0020,2024-03-22,Credit Card,Mobile
10634,C0339,2024-05-15,Credit Card,Mobile
10635,C0173,2024-04-20,Debit Card,Tablet
10636,C0449,2024-02-06,Credit Card,Mobile
10637,C0393,2024-03-07,PayPal,Desktop
10638,C0317,2024-01-30,PayPal,Mobile
10639,C0068,2024-03-21,Net Banking,Tablet
10640,C0306,2024-01-12,PayPal,Tablet
10641,C0193,2024-02-02,Net Banking,Mobile
10642,C0079,2024-05-07,PayPal,Desktop
10643,C0084,2024-03-12,Net Banking,Mobile
10644,C0093,2024-04-02,Debit Card,Desktop
10645,C0426,2024-04-20,PayPal,Tablet
10646,C0355,2024-03-13,Credit Card,Desktop
10647,C0395,2024-03-08,Credit Card,Desktop
10648,C0320,2024-06-05,PayPal,Tablet
10649,C0415,2024-03-08,Credit Card,Mobile
10650,C0463,2024-05-12,Debit Card,Desktop
10651,C0085,2024-03-21,Net Banking,Mobile
10652,C0370,2024-04-21,Credit Card,Mobile
10653,C0225,2024-02-12,PayPal,Desktop
10654,C0023,2024-03-21,Net Banking,Desktop
10655,C0211,2024-05-05,PayPal,Tablet
10656,C0187,2024-02-08,Net Banking,Tablet
10657,C0347,2024-05-22,Credit Card,Mobile
10658,C0369,2024-06-17,Credit Card,Mobile
10659,C0122,2024-06-11,Net Banking,Desktop
10660,C0497,2024-04-22,Debit Card,Mobile
10661,C0228,2024-01-14,Debit Card,Tablet
10662,C0313,2024-02-18,Net Banking,Tablet
10663,C0146,2024-02-08,Debit Card,Mobile
10664,C0386,2024-01-14,Debit Card,Mobile
10665,C0384,2024-02-28,Debit Card,Mobile
10666,C0402,2024-02-16,PayPal,Desktop
10667,C0230,2024-01-10,Debit Card,Tablet
10668,C0120,2024-04-30,PayPal,Mobile
10669,C0274,2024-03-07,PayPal,Desktop
10670,C0123,2024-02-11,Credit Card,Mobile
10671,C0159,2024-06-29,Net Banking,Mobile
10672,C0495,2024-04-29,Net Banking,Tablet
10673,C0415,2024-04-21,Debit Card,Mobile
10674,C0402,2024-01-30,Debit Card,Mobile
10675,C0241,2024-05-06,Debit Card,Desktop
10676,C0463,2024-01-11,Net Banking,Desktop
10677,C0428,2024-04-23,Net Banking,Tablet
10678,C0100,2024-04-01,Credit Card,Tablet
10679,C0189,2024-05-23,Debit Card,Tablet
10680,C0348,2024-05-04,Debit Card,Mobile
10681,C0485,2024-04-27,Credit Card,Tablet
10682,C0293,2024-05-06,PayPal,Desktop
10683,C0226,2024-01-29,PayPal,Desktop
10684,C0237,2024-02-07,PayPal,Desktop
10685,C0394,2024-02-01,PayPal,Tablet
10686,C0145,2024-03-30,Net Banking,Desktop
10687,C0399,2024-01-24,PayPal,Tablet
10688,C0196,2024-02-22,Credit Card,Mobile
10689,C0258,2024-03-13,Debit Card,Mobile
10690,C0271,2024-02-16,Net Banking,Desktop
10691,C0215,2024-02-13,Net Banking,Desktop
10692,C0495,2024-05-10,Net Banking,Tablet
10693,C0083,2024-03-10,Debit Card,Tablet
10694,C0419,2024-05-24,Debit Card,Tablet
10695,C0103,2024-06-18,Credit Card,Mobile
10696,C0411,2024-05-29,PayPal,Desktop
10697,C0310,2024-02-24,PayPal,Desktop
10698,C0071,2024-05-29,Net Banking,Mobile
10699,C0447,2024-01-02,Credit Card,Tablet
10700,C0129,2024-05-14,Debit Card,Mobile
10701,C0027,2024-05-26,Credit Card,Mobile
10702,C0329,2024-02-16,Net Banking,Desktop
10703,C0247,2024-04-16,Net Banking,Tablet
10704,C0448,2024-01-20,Net Banking,Desktop
10705,C0191,2024-03-04,PayPal,Desktop
10706,C0284,2024-05-07,Net Banking,Tablet
10707,C0479,2024-06-22,Net Banking,Mobile
10708,C0053,2024-01-25,Credit Card,Desktop
10709,C0365,2024-03-25,Debit Card,Desktop
10710,C0434,2024-01-07,Debit Card,Mobile
10711,C0265,2024-03-13,Credit Card,Tablet
10712,C0436,2024-06-23,Debit Card,Tablet
10713,C0064,2024-06-23,PayPal,Desktop
10714,C0146,2024-02-01,Net Banking,Tablet
10715,C0043,2024-04-10,Net Banking,Desktop
10716,C0391,2024-04-05,Net Banking,Desktop
10717,C0083,2024-05-31,PayPal,Tablet
10718,C0140,2024-01-28,Net Banking,Mobile
10719,C0231,2024-03-23,Net Banking,Mobile
10720,C0464,2024-02-09,PayPal,Mobile
10721,C0263,2024-01-08,Debit Card,Mobile
10722,C0076,2024-01-21,PayPal,Mobile
10723,C0426,2024-04-27,PayPal,Desktop
10724,C0224,2024-06-17,Debit Card,Tablet
10725,C0047,2024-05-02,PayPal,Mobile
10726,C0485,2024-04-26,Debit Card,Tablet
10727,C0467,2024-06-09,Net Banking,Desktop
10728,C0114,2024-03-09,Credit Card,Desktop
10729,C0419,2024-06-01,Credit Card,Desktop
10730,C0231,2024-06-17,Credit Card,Mobile
10731,C0453,2024-01-02,Credit Card,Tablet
10732,C0179,2024-03-25,Credit Card,Mobile
10733,C0477,2024-01-12,PayPal,Desktop
10734,C0014,2024-06-16,Net Banking,Desktop
10735,C0213,2024-06-08,Net Banking,Tablet
10736,C0028,2024-04-25,Credit Card,Desktop
10737,C0203,2024-03-24,PayPal,Desktop
10738,C0258,2024-05-25,Credit Card,Tablet
10739,C0192,2024-02-03,Credit Card,Mobile
10740,C0121,2024-02-24,Net Banking,Tablet
10741,C0198,2024-01-13,PayPal,Desktop
10742,C0042,2024-06-13,Credit Card,Tablet
10743,C0192,2024-03-13,PayPal,Mobile
10744,C0115,2024-03-23,Debit Card,Desktop
10745,C0015,2024-01-15,Debit Card,Mobile
10746,C0164,2024-01-19,Debit Card,Mobile
10747,C0477,2024-05-20,Credit Card,Mobile
10748,C0051,2024-06-03,Credit Card,Tablet
10749,C0430,2024-04-07,PayPal,Tablet
10750,C0366,2024-01-24,Debit Card,Tablet
10751,C0333,2024-04-12,Debit Card,Tablet
10752,C0172,2024-03-06,Credit Card,Mobile
10753,C0406,2024-02-15,Credit Card,Mobile
10754,C0075,2024-03-02,Credit Card,Tablet
10755,C0071,2024-04-12,Credit Card,Desktop
10756,C0020,2024-01-23,Credit Card,Tablet
10757,C0147,2024-01-06,PayPal,Mobile
10758,C0470,2024-02-23,PayPal,Mobile
10759,C0425,2024-02-11,Net Banking,Desktop
10760,C0242,2024-04-09,Net Banking,Tablet
10761,C0357,2024-04-13,Credit Card,Tablet
10762,C0426,2024-03-13,Debit Card,Desktop
10763,C0072,2024-06-14,Debit Card,Mobile
10764,C0389,2024-06-16,Credit Card,Desktop
10765,C0362,2024-02-09,Debit Card,Mobile
10766,C0241,2024-01-31,PayPal,Tablet
10767,C0230,2024-03-17,Credit Card,Mobile
10768,C0316,2024-05-05,Net Banking,Tablet
10769,C0003,2024-04-20,Debit Card,Desktop
10770,C0464,2024-03-20,PayPal,Desktop
10771,C0041,2024-06-24,Credit Card,Mobile
10772,C0010,2024-06-03,Net Banking,Mobile
10773,C0132,2024-02-03,PayPal,Desktop
10774,C0111,2024-04-01,Debit Card,Mobile
10775,C0428,2024-06-19,Credit Card,Desktop
10776,C0077,2024-01-25,Net Banking,Tablet
10777,C0281,2024-04-04,Debit Card,Mobile
10778,C0482,2024-05-11,PayPal,Tablet
10779,C0373,2024-02-21,Net Banking,Mobile
10780,C0312,2024-05-05,Net Banking,Tablet
10781,C0271,2024-04-24,Debit Card,Tablet
10782,C0217,2024-04-09,Debit Card,Tablet
10783,C0057,2024-05-01,Debit Card,Mobile
10784,C0398,2024-03-09,Net Banking,Mobile
10785,C0148,2024-05-24,Net Banking,Desktop
10786,C0122,2024-06-02,PayPal,Desktop
10787,C0155,2024-04-18,Debit Card,Tablet
10788,C0063,2024-01-24,Debit Card,Mobile
10789,C0025,2024-04-18,PayPal,Desktop
10790,C0123,2024-04-04,PayPal,Tablet
10791,C0215,2024-06-06,Net Banking,Tablet
10792,C0328,2024-02-17,PayPal,Mobile
10793,C0407,2024-04-21,PayPal,Mobile
10794,C0319,2024-06-10,Credit Card,Mobile
10795,C0235,2024-04-19,Credit Card,Mobile
10796,C0033,2024-01-24,Credit Card,Mobile
10797,C0057,2024-01-11,Credit Card,Tablet
10798,C0429,2024-05-11,PayPal,Mobile
10799,C0464,2024-03-28,Credit Card,Tablet
10800,C0256,2024-04-28,Net Banking,Mobile
10801,C0306,2024-06-22,PayPal,Tablet
10802,C0275,2024-02-27,PayPal,Tablet
10803,C0009,2024-06-14,Credit Card,Tablet
10804,C0324,2024-06-24,Debit Card,Mobile
10805,C0264,2024-02-09,Debit Card,Mobile
10806,C0295,2024-05-06,Debit Card,Tablet
10807,C0124,2024-05-14,PayPal,Desktop
10808,C0368,2024-06-10,Net Banking,Tablet
10809,C0074,2024-06-14,Net Banking,Mobile
10810,C0150,2024-05-14,Net Banking,Tablet
10811,C0220,2024-01-22,Credit Card,Mobile
10812,C0001,2024-03-15,Debit Card,Desktop
10813,C0315,2024-04-29,PayPal,Tablet
10814,C0181,2024-04-21,Net Banking,Mobile
10815,C0124,2024-01-21,Credit Card,Mobile
10816,C0293,2024-05-02,Debit Card,Tablet
10817,C0214,2024-03-17,PayPal,Tablet
10818,C0096,2024-02-08,Net Banking,Mobile
10819,C0341,2024-02-02,PayPal,Desktop
10820,C0343,2024-06-24,Debit Card,Tablet
10821,C0044,2024-03-17,Credit Card,Desktop
10822,C0269,2024-03-04,Credit Card,Mobile
10823,C0500,2024-05-13,Credit Card,Desktop
10824,C0185,2024-04-19,Debit Card,Tablet
10825,C0035,2024-03-16,Net Banking,Tablet
10826,C0489,2024-05-25,PayPal,Mobile
10827,C0270,2024-01-13,Net Banking,Tablet
10828,C0279,2024-05-21,Net Banking,Tablet
10829,C0260,2024-01-20,Net Banking,Mobile
10830,C0403,2024-01-12,Debit Card,Tablet
10831,C0260,2024-05-11,Net Banking,Tablet
10832,C0284,2024-01-28,PayPal,Mobile
10833,C0011,2024-05-10,Debit Card,Mobile
10834,C0200,2024-04-18,Net Banking,Desktop
10835,C0448,2024-04-15,Debit Card,Tablet
10836,C0241,2024-01-25,PayPal,Mobile
10837,C0023,2024-04-28,Credit Card,Tablet
10838,C0326,2024-06-18,PayPal,Desktop
10839,C0199,2024-05-25,Debit Card,Desktop
10840,C0192,2024-03-05,Net Banking,Desktop
10841,C0130,2024-03-31,Credit Card,Mobile
10842,C0383,2024-03-06,Net Banking,Mobile
10843,C0009,2024-05-29,Debit Card,Desktop
10844,C0183,2024-01-21,PayPal,Desktop
10845,C0404,2024-05-08,Credit Card,Mobile
10846,C0035,2024-01-05,PayPal,Tablet
10847,C0177,2024-01-30,PayPal,Tablet
10848,C0124,2024-06-18,Net Banking,Mobile
10849,C0376,2024-04-28,Debit Card,Tablet
10850,C0337,2024-02-15,PayPal,Mobile
10851,C0322,2024-02-16,PayPal,Mobile
10852,C0054,2024-04-10,Net Banking,Mobile
10853,C0396,2024-01-12,Credit Card,Tablet
10854,C0298,2024-01-22,Credit Card,Tablet
10855,C0377,2024-04-16,Debit Card,Desktop
10856,C0388,2024-06-29,Debit Card,Tablet
10857,C0171,2024-03-17,Debit Card,Mobile
10858,C0069,2024-03-21,Debit Card,Desktop
10859,C0023,2024-05-30,Credit Card,Tablet
10860,C0181,2024-04-26,Credit Card,Desktop
10861,C0280,2024-06-20,Net Banking,Desktop
10862,C0174,2024-04-25,PayPal,Tablet
10863,C0417,2024-06-08,PayPal,Desktop
10864,C0330,2024-03-08,PayPal,Desktop
10865,C0090,2024-03-28,Debit Card,Mobile
10866,C0426,2024-02-17,Debit Card,Desktop
10867,C0399,2024-02-24,Net Banking,Tablet
10868,C0351,2024-02-17,PayPal,Mobile
10869,C0238,2024-01-21,Net Banking,Mobile
10870,C0357,2024-06-03,Credit Card,Mobile
10871,C0246,2024-03-07,Net Banking,Mobile
10872,C0324,2024-06-21,Debit Card,Desktop
10873,C0094,2024-01-28,Net Banking,Tablet
10874,C0416,2024-04-21,Credit Card,Tablet
10875,C0070,2024-05-16,Debit Card,Mobile
10876,C0033,2024-01-05,Debit Card,Tablet
10877,C0367,2024-01-02,Credit Card,Tablet
10878,C0398,2024-04-11,Net Banking,Mobile
10879,C0484,2024-01-30,Credit Card,Mobile
10880,C0235,2024-01-04,Net Banking,Tablet
10881,C0019,2024-02-13,Net Banking,Desktop
10882,C0151,2024-06-16,Net Banking,Desktop
10883,C0104,2024-05-02,PayPal,Mobile
10884,C0023,2024-04-27,Debit Card,Tablet
10885,C0406,2024-06-26,PayPal,Desktop
10886,C0103,2024-04-13,Net Banking,Tablet
10887,C0454,2024-06-17,Debit Card,Tablet
10888,C0022,2024-06-03,Debit Card,Desktop
10889,C0162,2024-05-04,Credit Card,Mobile
10890,C0478,2024-03-18,PayPal,Mobile
10891,C0159,2024-06-07,Debit Card,Tablet
10892,C0264,2024-06-06,Net Banking,Tablet
10893,C0204,2024-04-02,Debit Card,Mobile
10894,C0418,2024-06-25,Credit Card,Tablet
10895,C0279,2024-06-21,PayPal,Desktop
10896,C0243,2024-06-25,Credit Card,Mobile
10897,C0130,2024-06-21,PayPal,Tablet
10898,C0019,2024-04-11,Net Banking,Desktop
10899,C0386,2024-03-18,PayPal,Tablet
10900,C0332,2024-01-23,Net Banking,Mobile
10901,C0098,2024-02-02,Credit Card,Desktop
10902,C0147,2024-02-04,Net Banking,Desktop
10903,C0183,2024-01-04,Credit Card,Tablet
10904,C0442,2024-02-18,Credit Card,Desktop
10905,C0400,2024-01-29,Debit Card,Tablet
10906,C0025,2024-01-05,Net Banking,Mobile
10907,C0444,2024-06-27,Credit Card,Tablet
10908,C0336,2024-02-18,Debit Card,Mobile
10909,C0170,2024-01-07,Credit Card,Desktop
10910,C0140,2024-02-23,Net Banking,Desktop
10911,C0064,2024-05-03,PayPal,Desktop
10912,C0410,2024-06-15,Debit Card,Desktop
10913,C0189,2024-02-07,Credit Card,Tablet
10914,C0224,2024-06-15,PayPal,Mobile
10915,C0456,2024-03-02,Net Banking,Tablet
10916,C0205,2024-04-21,Debit Card,Desktop
10917,C0381,2024-06-09,PayPal,Desktop
10918,C0226,2024-05-17,PayPal,Desktop
10919,C0459,2024-02-18,Credit Card,Mobile
10920,C0490,2024-01-23,Net Banking,Tablet
10921,C0198,2024-03-18,Credit Card,Tablet
10922,C0174,2024-04-28,Debit Card,Tablet
10923,C0499,2024-02-07,PayPal,Mobile
10924,C0096,2024-05-01,Net Banking,Desktop
10925,C0255,2024-04-18,Credit Card,Mobile
10926,C0355,2024-01-06,Credit Card,Desktop
10927,C0255,2024-01-30,PayPal,Tablet
10928,C0189,2024-02-12,Debit Card,Tablet
10929,C0474,2024-02-09,PayPal,Tablet
10930,C0409,2024-06-28,Debit Card,Tablet
10931,C0266,2024-04-23,Debit Card,Desktop
10932,C0137,2024-05-04,Net Banking,Mobile
10933,C0411,2024-04-30,PayPal,Mobile
10934,C0043,2024-01-06,Net Banking,Tablet
10935,C0373,2024-04-25,PayPal,Tablet
10936,C0218,2024-05-29,PayPal,Desktop
10937,C0041,2024-03-03,Debit Card,Tablet
10938,C0221,2024-02-21,Credit Card,Mobile
10939,C0309,2024-03-16,Debit Card,Desktop
10940,C0422,2024-05-25,Debit Card,Desktop
10941,C0093,2024-04-10,Credit Card,Mobile
10942,C0280,2024-01-14,Credit Card,Tablet
10943,C0151,2024-03-26,PayPal,Mobile
10944,C0165,2024-01-03,Credit Card,Mobile
10945,C0053,2024-01-27,Credit Card,Desktop
10946,C0041,2024-06-10,PayPal,Desktop
10947,C0168,2024-04-20,Credit Card,Desktop
10948,C0339,2024-04-16,Debit Card,Desktop
10949,C0152,2024-05-06,PayPal,Tablet
10950,C0157,2024-05-28,Credit Card,Tablet
10951,C0229,2024-06-01,Net Banking,Tablet
10952,C0309,2024-05-21,Debit Card,Mobile
10953,C0368,2024-03-15,Credit Card,Tablet
10954,C0219,2024-01-10,Net Banking,Tablet
10955,C0086,2024-05-04,Credit Card,Tablet
10956,C0354,2024-04-12,Net Banking,Mobile
10957,C0228,2024-05-04,Debit Card,Desktop
10958,C0180,2024-05-11,Credit Card,Tablet
10959,C0229,2024-05-31,Debit Card,Desktop
10960,C0022,2024-06-05,Credit Card,Mobile
10961,C0373,2024-06-22,Debit Card,Desktop
10962,C0446,2024-05-04,PayPal,Desktop
10963,C0467,2024-02-29,Net Banking,Mobile
10964,C0181,2024-01-16,PayPal,Mobile
10965,C0315,2024-05-15,Debit Card,Tablet
10966,C0223,2024-01-05,Credit Card,Tablet
10967,C0141,2024-04-18,Credit Card,Tablet
10968,C0328,2024-05-27,Credit Card,Tablet
10969,C0406,2024-03-21,PayPal,Tablet
10970,C0486,2024-05-21,PayPal,Tablet
10971,C0030,2024-01-17,Debit Card,Tablet
10972,C0039,2024-03-09,PayPal,Mobile
10973,C0344,2024-06-14,PayPal,Desktop
10974,C0327,2024-04-16,Net Banking,Desktop
10975,C0208,2024-05-01,Debit Card,Tablet
10976,C0187,2024-01-30,Credit Card,Tablet
10977,C0263,2024-05-06,Debit Card,Mobile
10978,C0411,2024-06-08,Net Banking,Desktop
10979,C0384,2024-06-14,Net Banking,Tablet
10980,C0348,2024-03-29,Credit Card,Tablet
10981,C0082,2024-04-24,Net Banking,Mobile
10982,C0488,2024-06-27,PayPal,Mobile
10983,C0016,2024-04-21,PayPal,Desktop
10984,C0074,2024-01-06,PayPal,Desktop
10985,C0435,2024-02-11,Net Banking,Tablet
10986,C0312,2024-03-14,Credit Card,Desktop
10987,C0348,2024-02-19,PayPal,Desktop
10988,C0401,2024-04-30,Net Banking,Desktop
10989,C0225,2024-03-29,Net Banking,Mobile
10990,C0018,2024-04-22,Net Banking,Desktop
10991,C0065,2024-02-29,Debit Card,Desktop
10992,C0035,2024-05-09,Debit Card,Tablet
10993,C0121,2024-02-26,PayPal,Desktop
10994,C0399,2024-05-30,Credit Card,Desktop
10995,C0331,2024-06-24,Credit Card,Desktop
10996,C0188,2024-03-27,Net Banking,Mobile
10997,C0186,2024-06-03,PayPal,Tablet
10998,C0197,2024-06-17,Credit Card,Mobile
10999,C0487,2024-04-29,Debit Card,Tablet
11000,C0291,2024-02-03,Credit Card,Desktop
11001,C0017,2024-03-16,Debit Card,Tablet
11002,C0310,2024-04-09,Debit Card,Tablet
11003,C0079,2024-04-16,Net Banking,Mobile
11004,C0348,2024-06-21,Credit Card,Desktop
11005,C0231,2024-06-16,Debit Card,Mobile
11006,C0486,2024-04-02,Net Banking,Mobile
11007,C0190,2024-04-30,Credit Card,Tablet
11008,C0191,2024-02-11,PayPal,Desktop
11009,C0228,2024-06-08,Credit Card,Mobile
11010,C0391,2024-02-23,Credit Card,Desktop
11011,C0040,2024-03-13,PayPal,Mobile
11012,C0294,2024-06-25,Net Banking,Desktop
11013,C0071,2024-01-23,Net Banking,Desktop
11014,C0272,2024-06-19,Debit Card,Desktop
11015,C0188,2024-05-03,Credit Card,Tablet
11016,C0204,2024-02-03,Credit Card,Tablet
11017,C0161,2024-02-14,Debit Card,Mobile
11018,C0333,2024-02-21,PayPal,Tablet
11019,C0143,2024-02-10,Debit Card,Mobile
11020,C0128,2024-06-04,Net Banking,Mobile
11021,C0492,2024-05-05,Debit Card,Tablet
11022,C0059,2024-01-26,Credit Card,Desktop
11023,C0014,2024-04-16,Credit Card,Desktop
11024,C0377,2024-05-06,Credit Card,Desktop
11025,C0096,2024-03-18,Debit Card,Mobile
11026,C0256,2024-03-01,PayPal,Tablet
11027,C0266,2024-02-23,Debit Card,Tablet
11028,C0199,2024-05-22,Net Banking,Desktop
11029,C0468,2024-01-13,PayPal,Mobile
11030,C0288,2024-01-05,Debit Card,Tablet
11031,C0061,2024-04-01,Debit Card,Mobile
11032,C0135,2024-03-07,Net Banking,Desktop
11033,C0397,2024-04-01,Credit Card,Tablet
11034,C0134,2024-06-22,Debit Card,Desktop
11035,C0361,2024-02-10,Credit Card,Mobile
11036,C0229,2024-02-14,Net Banking,Mobile
11037,C0110,2024-05-08,Debit Card,Tablet
11038,C0314,2024-01-09,Debit Card,Desktop
11039,C0147,2024-01-17,Net Banking,Mobile
11040,C0356,2024-03-27,Credit Card,Mobile
11041,C0470,2024-04-20,Credit Card,Tablet
11042,C0252,2024-01-30,Debit Card,Tablet
11043,C0103,2024-06-07,Debit Card,Mobile
11044,C0063,2024-02-28,PayPal,Desktop
11045,C0070,2024-01-31,Credit Card,Desktop
11046,C0437,2024-05-23,PayPal,Tablet
11047,C0038,2024-02-27,Credit Card,Tablet
11048,C0232,2024-05-04,Debit Card,Tablet
11049,C0089,2024-03-07,Credit Card,Mobile
11050,C0461,2024-03-28,Credit Card,Tablet
11051,C0366,2024-03-31,Debit Card,Desktop
11052,C0228,2024-01-12,Debit Card,Tablet
11053,C0045,2024-05-22,Debit Card,Desktop
11054,C0415,2024-03-09,Credit Card,Desktop
11055,C0350,2024-02-08,PayPal,Tablet
11056,C0496,2024-06-25,PayPal,Desktop
11057,C0433,2024-05-11,Credit Card,Mobile
11058,C0164,2024-06-03,PayPal,Tablet
11059,C0342,2024-06-20,Credit Card,Mobile
11060,C0178,2024-01-27,Debit Card,Tablet
11061,C0364,2024-06-29,Debit Card,Mobile
11062,C0034,2024-01-13,Credit Card,Mobile
11063,C0282,2024-04-22,Debit Card,Tablet
11064,C0278,2024-04-27,Debit Card,Mobile
11065,C0149,2024-01-29,Credit Card,Mobile
11066,C0457,2024-01-28,Net Banking,Mobile
11067,C0154,2024-06-05,Credit Card,Mobile
11068,C0436,2024-06-05,Debit Card,Tablet
11069,C0081,2024-01-27,Net Banking,Mobile
11070,C0365,2024-05-23,Credit Card,Desktop
11071,C0364,2024-01-11,Debit Card,Tablet
11072,C0475,2024-05-09,Debit Card,Mobile
11073,C0359,2024-01-27,Credit Card,Mobile
11074,C0327,2024-02-12,PayPal,Tablet
11075,C0090,2024-06-10,Credit Card,Tablet
11076,C0407,2024-01-31,Credit Card,Desktop
11077,C0186,2024-02-22,Credit Card,Tablet
11078,C0261,2024-04-02,Credit Card,Mobile
11079,C0115,2024-02-10,Net Banking,Desktop
11080,C0063,2024-03-15,Credit Card,Desktop
11081,C0103,2024-04-23,Net Banking,Mobile
11082,C0406,2024-05-09,Debit Card,Tablet
11083,C0072,2024-05-07,Net Banking,Mobile
11084,C0122,2024-01-26,Credit Card,Desktop
11085,C0405,2024-02-09,Debit Card,Tablet
11086,C0253,2024-06-14,PayPal,Tablet
11087,C0014,2024-04-03,PayPal,Tablet
11088,C0185,2024-03-26,Credit Card,Desktop
11089,C0284,2024-02-05,Debit Card,Mobile
11090,C0294,2024-02-01,PayPal,Mobile
11091,C0189,2024-02-21,PayPal,Mobile
11092,C0240,2024-04-22,Credit Card,Mobile
11093,C0412,2024-04-16,Credit Card,Mobile
11094,C0283,2024-01-02,Net Banking,Desktop
11095,C0067,2024-03-03,PayPal,Tablet
11096,C0314,2024-05-01,PayPal,Mobile
11097,C0453,2024-03-28,PayPal,Mobile
11098,C0045,2024-03-14,PayPal,Tablet
11099,C0034,2024-05-09,Net Banking,Tablet
11100,C0159,2024-02-13,Credit Card,Mobile
11101,C0204,2024-01-22,Debit Card,Desktop
